"끊다";"aufhören";"auch abschneiden, (auseinander-) brechen";"aktivität";"basis"
"깨우다";"wecken";"Kausativ von 깨다";"aktivität";"basis";"kausativ"
"들리다";"hören lassen / gehört werden";;"aktivität";"basis";"kausativ"
"쏟다";"ausschütten";;"aktivität";"basis"
"찢다";"reissen";"Passiv: 찢기다";"aktivität";"basis"
"부러지다";"brechen";;"aktivität";"basis"
"긁다";"kratzen";;"aktivität";"basis"
"비우다";"leeren";;"aktivität";"basis"
"대체하다";"ersetzen";;"aktivität";"basis"
"나타내다";"zeigen / ausdrücken";"Wenn etwas aktiv gezeigt wird.
Vgl. 나타**나**다 > sich zeigen ";"aktivität";"basis"
"드러나다";"sich zeigen / enthüllt werden";"Wenn sich etwas von selbst zeigt / erscheint.
Vgl. 드러**내**다 > zeigen ";"aktivität";"basis"
"쌓다";"stapeln";;"aktivität";"basis"
"시작하다";"beginnen / starten";;"aktivität";"basis"
"제외";"die Ausnahme";;"aktivität";"basis"
"보호하다";"beschützen";;"aktivität";"basis"
"두들기다";"schlagen";;"aktivität";"basis"
"행동하다";"sich verhalten";;"aktivität";"basis"
"깨다";"brechen";;"aktivität";"basis"
"반복하다";"wiederholen";;"aktivität";"basis"
"활동";"die Aktivität";;"aktivität";"basis"
"떠벌리다";"übertreiben";;"aktivität";"basis";"kommunikation"
"살펴보다";"beobachten / genau ansehen";;"aktivität";"basis"
"띠다";"tragen / besitzen";;"aktivität";"basis"
"개선하다";"verbessern";;"aktivität";"basis"
"달리다";"herunter hängen";;"aktivität";"basis"
"차리다";"anfangen / vorbereiten";;"aktivität";"basis"
"살리다";"verwenden / einsetzen";;"aktivität";"basis"
"모으다";"sammeln / zusammen bringen";;"aktivität";"basis"
"파다";"graben";;"aktivität";"basis"
"다그치다";"drängen";;"aktivität";"basis"
"맞다";"empfangen / erhalten";;"aktivität";"basis"
"적다";"notieren";;"aktivität";"basis";"lernen"
"비다";"leeren";;"aktivität";"basis"
"내버려두다";"(in Ruhe) lassen";;"aktivität";"basis"
"바라보다";"anstarren";;"aktivität";"basis"
"털다";"ausschütteln";;"aktivität";"basis"
"해방하다";"befreien";;"aktivität";"basis"
"애쓰다";"sich anstrengen";;"aktivität";"arbeit";"basis";"sport"
"걸다";"aufhängen";;"aktivität";"basis"
"달다";"aufhängen";;"aktivität";"basis"
"두다";"legen / stellen / lassen";;"aktivität";"basis"
"가리키다";"auf etw zeigen";;"aktivität";"basis"
"뽑히다";"ausgewählt werden";;"aktivität";"basis"
"한정하다";"einschränken / limitieren";;"aktivität";"basis"
"뜯다";"aufreissen";;"aktivität";"basis"
"떼다";"entfernen";;"aktivität";"basis"
"깨다";"aufwachen";;"aktivität";"basis"
"켜다";"einschalten";;"aktivität";"basis";"technik"
"소리를 지르다";"schreien";;"aktivität";"basis"
"창제하다";"erschaffen";;"aktivität";"basis"
"얻다";"erhalten / bekommen";;"aktivität";"basis"
"당기다";"ziehen";;"aktivität";"basis"
"구분하다";"sortieren / aufteilen";;"aktivität";"basis"
"추가하다";"hinzufügen";;"aktivität";"basis"
"검색";"die Suche";;"aktivität";"basis"
"대출하다";"ausleihen";;"aktivität";"basis";"geld"
"대신하다";"ersetzen";;"aktivität";"basis"
"나누다";"teilen";;"aktivität";"basis"
"내다";"zeigen";;"aktivität";"basis"
"놓다";"legen / stellen / lassen";"Passiv: 놓이다";"aktivität";"basis"
"마련하다";"organisieren";;"aktivität";"arbeit";"basis"
"줄이다";"verringern";;"aktivität";"basis";"menge"
"유지하다";"beibehalten";;"aktivität";"basis"
"싸우다";"kämpfen";;"aktivität";"basis"
"돌보다";"sich (um jmd.) kümmern";;"aktivität";"basis"
"활동하다";"aktiv sein";;"aktivität";"basis"
"골라내다";"herauspicken";;"aktivität";"basis"
"다하다";"erschöpfen";;"aktivität";"basis"
"치다";"anstreichen / markieren";;"aktivität";"basis"
"막다";"verschliessen / blockieren";"Passiv: 막히다";"aktivität";"basis"
"묶다";"binden";;"aktivität";"basis"
"마치다";"vervollständigen";;"aktivität";"basis"
"꺼지다";"ausgeschaltet werden";;"aktivität";"basis"
"켜지다";"angeschaltet werden";;"aktivität";"basis"
"쌓이다";"sich stapeln";;"aktivität";"basis"
"이용하다";"nutzen";;"aktivität";"basis"
"사용하다";"nutzen";;"aktivität";"basis"
"선택하다";"wählen";;"aktivität";"basis"
"맡기다";"hinterlegen / anvertrauen";;"aktivität";"basis";"kausativ"
"치우다";"wegräumen";;"aktivität";"basis"
"하품하다";"gähnen";;"aktivität";"basis"
"잃어버리다";"(etw.) verlieren";;"aktivität";"basis"
"가져가다";"mitnehmen";;"aktivität";"basis"
"자르다";"schneiden";;"aktivität";"basis"
"만지다";"anfassen";;"aktivität";"basis"
"출석하다";"anwesend sein";;"aktivität";"basis"
"내다";"erhalten";;"aktivität";"basis"
"생각나다";"einfallen / Gedanke kommen";;"aktivität";"basis";"lernen"
"이리 줘";"Gib her";;"aktivität";"basis"
"잠이 깨다";"aus dem Schlaf aufwachen";;"aktivität";"basis";"leben"
"빌리다";"leihen";;"aktivität";"basis";"geld"
"바꾸다";"ändern";;"aktivität";"basis"
"고르다";"auswählen";;"aktivität";"basis"
"설정하다";"einsetzen / aufstellen";;"aktivität";"basis"
"주문하다";"bestellen";;"aktivität";"ausgehen";"basis"
"채우다";"füllen";;"aktivität";"basis"
"닫다";"schliessen";;"aktivität";"basis"
"감기다";"geschlossen sein";;"aktivität";"basis"
"감다";"schliessen";;"aktivität";"basis"
"열다";"öffnen";;"aktivität";"basis"
"잡히다";"gefangen sein";;"aktivität";"basis"
"잡다";"fangen";;"aktivität";"basis"
"생기다";"finden";;"aktivität";"basis"
"조심하다";"vorsichtig sein";;"aktivität";"basis"
"가지다";"haben / mitnehmen";;"aktivität";"basis"
"끄다";"ausschalten";;"aktivität";"basis";"technik"
"지내다";"verbringen";;"aktivität";"basis"
"설명하다";"erklären";;"aktivität";"basis"
"드리다";"anbieten";;"aktivität";"basis"
"받다";"bekommen";;"aktivität";"basis"
"생각하다";"denken";;"aktivität";"basis";"lernen"
"찾다";"suchen";;"aktivität";"basis"
"묻다";"fragen";"Oft: 물어 보다";"aktivität";"basis"
"시청하다";"ansehen / verfolgen";;"aktivität";"basis"
"녹다";"schmelzen";;"aktivität";"basis";"wetter"
"돕다";"helfen";"도와요";"aktivität";"basis"
"치다";"schlagen";;"aktivität";"basis"
"주다";"geben";"honorativ: 드리다";"aktivität";"basis"
"듣다";"hören";;"aktivität";"basis"
"만들다";"machen / erstellen";;"aktivität";"basis"
